"submission_id","QUD","RT","age","b1","b2","comments","education","endTime","experiment_id","gender","languages","optionLeft","optionRight","p1","p2","picture","question","question1","question2","question3","question4","response","startDate","startTime","timeSpent","trial_name","trial_number","utterances","participant_id"
488,"Rate how likely each of the following statements is!",11838,36,"282.5|40|40|80","442.5|140|40|80",NA,"Graduated High School",1579783825078,12,"female","English","impossible event","certain event","250|180|75|200","475|230|75|100","images/group2/S32-806.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","18|11|94|79","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076717,12.4726833333333,"slider_main",15,"b|none|g|bg","participant29"
488,"Rate how likely each of the following statements is!",19120,36,"250|160|80|40","400|40|40|80",NA,"Graduated High School",1579783825078,12,"female","English","impossible event","certain event","287.5|230|75|100","437.5|180|75|200","images/group2/S93-1674.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","18|34|6|72","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076717,12.4726833333333,"slider_main",16,"bg|b|none|g","participant29"
488,"Rate how likely each of the following statements is!",16919,36,"262.5|178.33333333333331|80|40","462.5|178.33333333333331|80|40",NA,"Graduated High School",1579783825078,12,"female","English","impossible event","certain event","seesaw",NA,"images/group2/S89-1642-dep.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","25|19|44|90","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076717,12.4726833333333,"slider_main",17,"g|b|none|bg","participant29"
488,"Rate how likely each of the following statements is!",16780,36,"282.5|140|40|80","432.5|140|40|80",NA,"Graduated High School",1579783825078,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group2/S12-203.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","93|15|24|6","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076717,12.4726833333333,"slider_main",18,"g|none|bg|b","participant29"
488,"Rate how likely each of the following statements is!",12860,36,"282.5|140|40|80","437.5|140|40|80",NA,"Graduated High School",1579783825078,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group2/S22-468.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","25|13|41|90","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076717,12.4726833333333,"slider_main",19,"none|b|bg|g","participant29"
488,"Rate how likely each of the following statements is!",13903,36,"292.5|40|40|80","432.5|40|40|80",NA,"Graduated High School",1579783825078,12,"female","English","impossible event","certain event","250|180|75|200","475|180|75|200","images/group2/S1-121.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","81|27|98|6","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076717,12.4726833333333,"slider_main",20,"bg|b|g|none","participant29"
488,"Rate how likely each of the following statements is!",18195,36,"302.5|160|80|40","417.5|40|40|80",NA,"Graduated High School",1579783825078,12,"female","English","impossible event","certain event","275|230|75|100","450|180|75|200","images/group2/S34-806.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","33|72|14|51","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076717,12.4726833333333,"slider_main",21,"bg|none|g|b","participant29"
488,"Rate how likely each of the following statements is!",17175,36,"370|100|40|80","335|160|80|40",NA,"Graduated High School",1579783825078,12,"female","English","impossible event","certain event","362.5|230|75|100",NA,"images/group2/S44-806.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","0|71|0|63","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076717,12.4726833333333,"slider_main",22,"bg|none|b|g","participant29"
488,"Rate how likely each of the following statements is!",13864,36,"292.5|140|40|80","437.5|140|40|80",NA,"Graduated High School",1579783825078,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group2/S57-1007.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","73|15|64|32","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076717,12.4726833333333,"slider_main",23,"g|b|none|bg","participant29"
488,"Rate how likely each of the following statements is!",11433,36,"287.5|140|40|80","437.5|140|40|80",NA,"Graduated High School",1579783825078,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group2/S89-1642.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","19|80|6|44","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076717,12.4726833333333,"slider_main",24,"bg|g|b|none","participant29"
488,"Rate how likely each of the following statements is!",10784,36,"282.5|140|40|80","442.5|140|40|80",NA,"Graduated High School",1579783825078,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group2/S7-130.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","18|6|84|51","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076717,12.4726833333333,"slider_main",25,"bg|b|g|none","participant29"
487,NA,72404,56,"287.5|140|40|80","427.5|160|80|40","thanks","Graduated High School",1579783815227,12,"female","English",NA,NA,"212.5|230|150|100","512.5|230|150|100",NA,NA,NA,NA,NA,NA,"15|100|100|0","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"train1",1,"none|g|g|b","participant30"
487,NA,22145,56,"292.5|40|40|80","442.5|140|40|80","thanks","Graduated High School",1579783815227,12,"female","English",NA,NA,"212.5|180|150|200","512.5|230|150|100",NA,NA,NA,NA,NA,NA,"0|100|0|100","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"train2",2,"g|bg|none|bg","participant30"
487,NA,34045,56,"409.7613464095792|120|80|40","423.5729210895215|160|80|40","thanks","Graduated High School",1579783815227,12,"female","English",NA,NA,"362.5|230|150|100",NA,NA,NA,NA,NA,NA,NA,"90|0|90|0","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"train3",3,"none|bg|none|g","participant30"
487,NA,33642,56,"469.4727159701073|178.33333333333331|80|40","492.8657902566554|138.33333333333331|80|40","thanks","Graduated High School",1579783815227,12,"female","English",NA,NA,"seesaw",NA,NA,NA,NA,NA,NA,NA,"0|0|100|0","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"train4",4,"b|b|bg|g","participant30"
487,"Rate how likely each of the following statements is!",15046,56,"362.5|138.33333333333331|80|40","362.5|178.33333333333331|80|40","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","seesaw",NA,"images/group2/S42-806.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","0|0|0|100","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",1,"bg|b|g|none","participant30"
487,"Rate how likely each of the following statements is!",22013,56,"292.5|40|40|80","437.5|40|40|80","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","250|180|75|200","475|180|75|200","images/group2/S15-443.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","89|0|75|0","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",2,"bg|g|none|b","participant30"
487,"Rate how likely each of the following statements is!",29113,56,"302.5|160|80|40","417.5|40|40|80","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","275|230|75|100","450|180|75|200","images/group2/S34-806.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","80|63|86|57","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",3,"bg|b|none|g","participant30"
487,"Rate how likely each of the following statements is!",25863,56,"250|160|80|40","400|40|40|80","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","287.5|230|75|100","437.5|180|75|200","images/group2/S93-1674.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","56|78|60|65","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",4,"none|bg|b|g","participant30"
487,"Rate how likely each of the following statements is!",23896,56,"370|100|40|80","335|160|80|40","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","362.5|230|75|100",NA,"images/group2/S44-806.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","0|0|61|42","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",5,"g|b|none|bg","participant30"
487,"Rate how likely each of the following statements is!",18115,56,"287.5|140|40|80","437.5|140|40|80","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group2/S89-1642.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","74|69|74|70","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",6,"g|none|bg|b","participant30"
487,"Rate how likely each of the following statements is!",16779,56,"320|140|40|80","400|140|40|80","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","300|230|50|100","425|230|50|100","images/group2/S63-1039.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","46|57|43|51","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",7,"g|none|b|bg","participant30"
487,"Rate how likely each of the following statements is!",28114,56,"292.5|40|40|80","442.5|140|40|80","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","250|180|75|200","475|230|75|100","images/group2/S10-203.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","25|14|80|95","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",8,"none|b|bg|g","participant30"
487,"Rate how likely each of the following statements is!",19082,56,"282.5|140|40|80","437.5|160|80|40","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","250|230|75|100","475|230|75|100","images/group2/S55-1006.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","78|36|62|39","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",9,"g|bg|none|b","participant30"
487,"Rate how likely each of the following statements is!",21229,56,"262.5|178.33333333333331|80|40","462.5|178.33333333333331|80|40","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","seesaw",NA,"images/group2/S89-1642-dep.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","1|0|100|0","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",10,"b|bg|none|g","participant30"
487,"Rate how likely each of the following statements is!",18730,56,"252.5|178.33333333333331|80|40","472.5|178.33333333333331|80|40","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","seesaw",NA,"images/group2/S7-130-dep.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","0|0|82|64","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",11,"b|g|none|bg","participant30"
487,"Rate how likely each of the following statements is!",12364,56,"335|160|80|40","365|120|80|40","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","362.5|230|75|100",NA,"images/group2/S54-806.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","0|0|81|23","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",12,"b|g|none|bg","participant30"
487,"Rate how likely each of the following statements is!",18863,56,"282.5|40|40|80","442.5|140|40|80","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","250|180|75|200","475|230|75|100","images/group2/S32-806.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","68|79|92|61","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",13,"none|bg|g|b","participant30"
487,"Rate how likely each of the following statements is!",15081,56,"377.5|120|80|40","347.5|160|80|40","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group2/S30-805-dep.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","100|0|0|0","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",14,"none|g|bg|b","participant30"
487,"Rate how likely each of the following statements is!",34997,56,"408.5|154.33333333333331|80|40","328.5|154.33333333333331|80|40","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","seesaw",NA,"images/group2/S97-1674.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","17|18|92|36","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",15,"b|none|bg|g","participant30"
487,"Rate how likely each of the following statements is!",21545,56,"287.5|140|40|80","437.5|140|40|80","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","212.5|230|150|100","512.5|230|150|100","images/group2/S83-1609.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","73|37|90|71","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",16,"b|bg|none|g","participant30"
487,"Rate how likely each of the following statements is!",15179,56,"292.5|140|40|80","437.5|140|40|80","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group2/S57-1007.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","68|81|26|54","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",17,"bg|b|g|none","participant30"
487,"Rate how likely each of the following statements is!",16181,56,"335|160|80|40","375|100|40|80","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","362.5|230|75|100",NA,"images/group2/S59-1007.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","71|1|93|27","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",18,"bg|g|b|none","participant30"
487,"Rate how likely each of the following statements is!",14414,56,"282.5|140|40|80","432.5|140|40|80","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group2/S12-203.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","45|68|83|35","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",19,"none|bg|g|b","participant30"
487,"Rate how likely each of the following statements is!",23430,56,"292.5|140|40|80","432.5|140|40|80","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group2/S30-805.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","69|35|33|37","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",20,"bg|b|none|g","participant30"
487,"Rate how likely each of the following statements is!",11464,56,"292.5|40|40|80","432.5|40|40|80","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","250|180|75|200","475|180|75|200","images/group2/S1-121.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","88|67|69|79","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",21,"b|g|bg|none","participant30"
487,"Rate how likely each of the following statements is!",5915,56,"282.5|140|40|80","437.5|140|40|80","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group2/S22-468.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","68|39|67|51","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",22,"g|bg|none|b","participant30"
487,"Rate how likely each of the following statements is!",7333,56,"282.5|140|40|80","442.5|140|40|80","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group2/S7-130.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","70|86|68|69","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",23,"none|bg|b|g","participant30"
487,"Rate how likely each of the following statements is!",11314,56,"292.5|40|40|80","437.5|140|40|80","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","250|180|75|200","475|230|75|100","images/group2/S20-468.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","78|27|88|36","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",24,"g|b|bg|none","participant30"
487,"Rate how likely each of the following statements is!",8998,56,"317.5|140|40|80","417.5|140|40|80","thanks","Graduated High School",1579783815227,12,"female","English","impossible event","certain event","237.5|230|150|100","487.5|230|150|100","images/group2/S8-202.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","34|77|34|64","Thu Jan 23 2020 07:37:56 GMT-0500 (Eastern Standard Time)",1579783076255,12.3162,"slider_main",25,"bg|g|none|b","participant30"
486,NA,33120,44,"260|160|80|40","405|140|40|80",NA,"Graduated College",1579783795232,12,"female","English",NA,NA,"212.5|230|75|100","475|230|150|100",NA,NA,NA,NA,NA,NA,"100|0|0|0","Thu Jan 23 2020 12:36:43 GMT+0000 (Greenwich Mean Time)",1579783003000,13.2038666666667,"train1",1,"g|b|bg|bg","participant31"
486,NA,22012,44,"292.5|40|40|80","442.5|140|40|80",NA,"Graduated College",1579783795232,12,"female","English",NA,NA,"212.5|180|150|200","512.5|230|150|100",NA,NA,NA,NA,NA,NA,"0|100|0|0","Thu Jan 23 2020 12:36:43 GMT+0000 (Greenwich Mean Time)",1579783003000,13.2038666666667,"train2",2,"g|b|none|g","participant31"
486,NA,67910,44,"407.7986692461434|120|80|40","390.327966354972|160|80|40",NA,"Graduated College",1579783795232,12,"female","English",NA,NA,"362.5|230|75|100",NA,NA,NA,NA,NA,NA,NA,"81|32|0|0","Thu Jan 23 2020 12:36:43 GMT+0000 (Greenwich Mean Time)",1579783003000,13.2038666666667,"train3",3,"bg|none|b|none","participant31"
486,NA,42740,44,"366.1298995046933|98.33333333333331|80|40","411.0839770654312|158.33333333333331|40|80",NA,"Graduated College",1579783795232,12,"female","English",NA,NA,"seesaw",NA,NA,NA,NA,NA,NA,NA,"0|89|89|27","Thu Jan 23 2020 12:36:43 GMT+0000 (Greenwich Mean Time)",1579783003000,13.2038666666667,"train4",4,"none|bg|bg|g","participant31"
486,"Rate how likely each of the following statements is!",13302,44,"292.5|40|40|80","432.5|40|40|80",NA,"Graduated College",1579783795232,12,"female","English","impossible event","certain event","250|180|75|200","475|180|75|200","images/group1/S1-121.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","0|0|0|100","Thu Jan 23 2020 12:36:43 GMT+0000 (Greenwich Mean Time)",1579783003000,13.2038666666667,"slider_main",1,"b|g|none|bg","participant31"
486,"Rate how likely each of the following statements is!",12278,44,"292.5|40|40|80","437.5|140|40|80",NA,"Graduated College",1579783795232,12,"female","English","impossible event","certain event","250|180|75|200","475|230|75|100","images/group1/S20-468.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","0|100|0|0","Thu Jan 23 2020 12:36:43 GMT+0000 (Greenwich Mean Time)",1579783003000,13.2038666666667,"slider_main",2,"g|b|bg|none","participant31"
486,"Rate how likely each of the following statements is!",16168,44,"362.5|138.33333333333331|80|40","362.5|178.33333333333331|80|40",NA,"Graduated College",1579783795232,12,"female","English","impossible event","certain event","seesaw",NA,"images/group1/S42-806.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","0|0|100|0","Thu Jan 23 2020 12:36:43 GMT+0000 (Greenwich Mean Time)",1579783003000,13.2038666666667,"slider_main",3,"g|b|none|bg","participant31"
486,"Rate how likely each of the following statements is!",26087,44,"408.5|154.33333333333331|80|40","328.5|154.33333333333331|80|40",NA,"Graduated College",1579783795232,12,"female","English","impossible event","certain event","seesaw",NA,"images/group1/S97-1674.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","0|25|0|81","Thu Jan 23 2020 12:36:43 GMT+0000 (Greenwich Mean Time)",1579783003000,13.2038666666667,"slider_main",4,"none|b|g|bg","participant31"
486,"Rate how likely each of the following statements is!",37982,44,"302.5|160|80|40","417.5|40|40|80",NA,"Graduated College",1579783795232,12,"female","English","impossible event","certain event","275|230|75|100","450|180|75|200","images/group1/S34-806.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","0|100|0|0","Thu Jan 23 2020 12:36:43 GMT+0000 (Greenwich Mean Time)",1579783003000,13.2038666666667,"slider_main",5,"b|none|g|bg","participant31"
